,make,model,model_yr,body_style,vehicle_type,drive_train,production_release,vehicle_class,body_frame,num_of_seating,seat_loc,seat_loc_comments,min_gross_weight,max_gross_weight,upper_belt_anchorage,upper_belt_anchorage_loc,seat_belt_pretensioner,seat_belt_pretensioner_loc,load_limiters,load_limiters_loc,frnt_belt_indicator,frnt_belt_loc,rear_belt_indicator,latch_rear_position,head_sab,head_sab_type,head_sab_loc,head_sab_mount_loc,head_sab_meet_requirements,head_sab_deploy_in_rollover,torso_sab,torso_sab_type,torso_sab_loc,torso_sab_mount_loc,knee_bolsters,knee_bolsters_loc,adl,head_restraint_ind,dynamic_head_restraint_ind,beti,blind_spot_detection,day_run_lights,adaptive_cruise_control,abs,ars,ars_loc,auto_crash_notification,crash_data_recorder,anti_theft_device,anti_theft_device_type,frnt_collision_warning,nhtsa_frnt_collision_warning,nhtsa_fcw_evaluation,lane_departure_warning,nhtsa_lane_departure_warning,nhtsa_ldw_evaluation,crash_imminent_brake,nhtsa_crash_imminent_brake,nhtsa_cib_evaluation,dynamic_brake_support,nhtsa_dynamic_brake_support,nhtsa_dbs_evaluation,nhtsa_esc,pelvis_sab,pelvis_sab_type,pelvis_sab_loc,pelvis_sab_mount_loc,overall_stars,frnt_test_no,frnt_vin,frnt_driv_stars,frnt_pass_stars,frnt_safety_concern_driv,frnt_safety_concern_pass,frnt_foot_notes,frnt_foot_notes_pass,overall_frnt_stars,curb_weight,frnt_tested_with,hic15_driv,chest_defl_driv,left_femur_driv,right_femur_driv,nij_driv,neck_tens_driv,net_comp_driv,hic15_pass,chest_defl_pass,left_femur_pass,right_femur_pass,nij_pass,neck_tens_pass,net_comp_pass,side_test_no,side_vin,side_driv_stars,side_pass_stars,side_barrier_star,comb_frnt_star,comb_rear_star,side_safety_concern_driv,side_safety_concern_pass,side_foot_notes,side_foot_notes_pass,overall_side_stars,side_tested_with,side_hic_36_driv,rib_deflection_driv,abdomen_force_driv,symphysis_force_driv,side_hic_36_pass,pelvic_force_pass,pole_test_no,pole_vin,side_pole_stars,pole_safety_concern,pole_foot_notes,pole_tested_with,pole_hic_36_driv,pelvic_force,rollover_possibility,static_stabi_factor,tip,roll_safety_concern,roll_foot_notes,rollover_stars,nhtsa_backup_camera,backup_camera
1399,AUDI,A3,2024,4 DR,PC,AWD,1,, ,5,"1,3,4,5,6", ,4299.0,4475.0,Standard,"1,3",Standard,"1,3,4,6",Standard,"1,3,4,6",,"1,3",,"4,6",Standard,Head Protection,"1,3,4,6", ,Yes, ,Standard,Torso and/or Pelvis Protection,"1,3,4,6", ,Standard,"1,3",,"1,3,4,5,6",Not Available,,Optional, ,,,Standard/Optional,"1,3,4,6/R", ,Standard, , ,Standard,Standard,Meets Performance Criteria,Standard,Standard,Does Not Meet Performance Criteria,Standard,Standard,Does Not Meet Performance Criteria,Standard,Standard,Does Not Meet Performance Criteria,, , , , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,
1400,AUDI,A3,2024,4 DR,PC,FWD,1,, ,5,"1,3,4,5,6", ,4299.0,4475.0,Standard,"1,3",Standard,"1,3,4,6",Standard,"1,3,4,6",,"1,3",,"4,6",Standard,Head Protection,"1,3,4,6", ,Yes, ,Standard,Torso and/or Pelvis Protection,"1,3,4,6", ,Standard,"1,3",,"1,3,4,5,6",Not Available,,Optional, ,,,Standard/Optional,"1,3,4,6/R", ,Standard, , ,Standard,Standard,Meets Performance Criteria,Standard,Standard,Does Not Meet Performance Criteria,Standard,Standard,Does Not Meet Performance Criteria,Standard,Standard,Does Not Meet Performance Criteria,, , , , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,
1401,AUDI,A4,2024,4 DR,PC,AWD,1,, ,5,"1,3,4,5,6", ,4795.0,4850.0,Standard,"1,3",Standard,"1,3,4,6",Standard,"1,3,4,6",,"1,3",,"4,6",Standard,Head Protection,"1,3,4,6", ,Yes, ,Standard,Torso and/or Pelvis Protection,"1,3", ,Standard,"1,3",,"1,3,4,5,6",Not Available,,Optional, ,,,Standard/Optional,"1,3,4,6/R", ,Standard, , ,Standard,Standard,Meets Performance Criteria,Standard,Standard,Meets Performance Criteria,Standard,Standard,Does Not Meet Performance Criteria,Standard,Standard,Does Not Meet Performance Criteria,, , , , ,5.0,9992.0,WAUANAF40HN025918,4.0,4.0,,,,,4.0,3584.0,"CURTAIN AIR BAG,FRONTAL AIR BAG,KNEE AIR BAG",163.822,33.208,1918.806,1754.96,0.26,1030.138,242.632,235.625,24.859,1441.428,1516.954,0.25,528.056,211.119,9995.0,WAUGNAF43HN025518,5.0,5.0,5.0,5.0,5.0,,,,These ratings do not apply to vehicles with optional torso/pelvis side air bags in the rear seat,5.0,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",187.166,21.41,571.113,1554.881,337.264,3948.71,9993.0,WAUGNAF40HN023211,5.0,,,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",289.784,2477.4,0.099,1.46,No Tip,,,5.0,,
1402,AUDI,A4 ALLROAD,2024,SW,MPV,AWD,1,, ,5,"1,3,4,5,6", ,5015.0,5015.0,Standard,"1,3",Standard,"1,3,4,6",Standard,"1,3,4,6",,"1,3",,"4,6",Standard,Head Protection,"1,3,4,6", ,Yes, ,Standard,Torso and/or Pelvis Protection,"1,3", ,Standard,"1,3",,"1,3,4,5,6",Not Available,,Optional, ,,,Standard/Optional,"1,3,4,6/R", ,Standard, , ,Standard,Standard,Meets Performance Criteria,Standard,Standard,Meets Performance Criteria,Standard,Standard,Does Not Meet Performance Criteria,Standard,Standard,Does Not Meet Performance Criteria,, , , , ,,0.0,,,,,,,,,3584.0,,,,,,,,,,,,,,,,9995.0,WAUGNAF43HN025518,5.0,5.0,5.0,5.0,5.0,,,,These ratings do not apply to vehicles with optional torso/pelvis side air bags in the rear seat,5.0,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",187.166,21.41,571.113,1554.881,337.264,3948.71,9993.0,WAUGNAF40HN023211,5.0,,,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",289.784,2477.4,0.099,,No Tip,,,,,
1403,AUDI,A5 CABRIOLET,2024,C,PC,AWD,1,, ,4,"1,3,4,6", ,4993.0,4993.0,Not Available,Not Available,Standard,"1,3,4,6",Standard,"1,3,4,6",,"1,3",,"4,6",Standard,Head Protection,"1,3", ,Yes, ,Standard,Torso and/or Pelvis Protection,"1,3", ,Standard,"1,3",,"1,3,4,6",Not Available,,Optional, ,,,Standard,"1,3,4,6", ,Standard, , ,Standard,Standard,Meets Performance Criteria,Standard,Standard,Meets Performance Criteria,Standard,Standard,Does Not Meet Performance Criteria,Standard,Standard,Does Not Meet Performance Criteria,, , , , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,
1404,AUDI,A5 COUPE,2024,2 DR,PC,AWD,1,, ,4,"1,3,4,6", ,4718.0,4718.0,Standard,"1,3",Standard,"1,3,4,6",Standard,"1,3,4,6",,"1,3",,"4,6",Standard,Head Protection,"1,3,4,6", ,Yes, ,Standard,Torso and/or Pelvis Protection,"1,3", ,Standard,"1,3",,"1,3,4,6",Not Available,,Optional, ,,,Standard/Optional,"1,3,4,6/R", ,Standard, , ,Standard,Standard,Meets Performance Criteria,Standard,Standard,Meets Performance Criteria,Standard,Standard,Does Not Meet Performance Criteria,Standard,Standard,Does Not Meet Performance Criteria,, , , , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,
1405,AUDI,A5 SPORTBACK,2024,4 DR,PC,AWD,1,, ,5,"1,3,4,5,6", ,4949.0,4982.0,Standard,"1,3",Standard,"1,3,4,6",Standard,"1,3,4,6",,"1,3",,"4,6",Standard,Head Protection,"1,3,4,6", ,Yes, ,Standard,Torso and/or Pelvis Protection,"1,3", ,Standard,"1,3",,"1,3,4,5,6",Not Available,,Optional, ,,,Standard/Optional,"1,3,4,6/R", ,Standard, , ,Standard,Standard,Meets Performance Criteria,Standard,Standard,Meets Performance Criteria,Standard,Standard,Does Not Meet Performance Criteria,Standard,Standard,Does Not Meet Performance Criteria,, , , , ,5.0,9992.0,WAUANAF40HN025918,4.0,4.0,,,,,4.0,3584.0,"CURTAIN AIR BAG,FRONTAL AIR BAG,KNEE AIR BAG",163.822,33.208,1918.806,1754.96,0.26,1030.138,242.632,235.625,24.859,1441.428,1516.954,0.25,528.056,211.119,9995.0,WAUGNAF43HN025518,5.0,5.0,5.0,5.0,5.0,,,,These ratings do not apply to vehicles with optional torso/pelvis side air bags in the rear seat,5.0,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",187.166,21.41,571.113,1554.881,337.264,3948.71,9993.0,WAUGNAF40HN023211,5.0,,,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",289.784,2477.4,0.099,1.46,No Tip,,,5.0,,
1406,AUDI,A6 ALLROAD,2024,SW,PC,AWD,1,, ,5,"1,3,4,5,6", ,5677.0,5677.0,Standard,"1,3",Standard,"1,3,4,6",Standard,"1,3,4,6",,"1,3",,"4,6",Standard,Head Protection,"1,3,4,6", ,Yes, ,Standard,Torso and/or Pelvis Protection,"1,3,4,6", ,Standard,"1,3",,"1,3,4,5,6",Not Available,,Optional, ,,,Standard/Optional,"1,3,4,6/R", ,Standard, , ,Standard,Standard,Meets Performance Criteria,Standard,Standard,Meets Performance Criteria,Standard,Standard,Does Not Meet Performance Criteria,Standard,Standard,Does Not Meet Performance Criteria,, , , , ,5.0,10982.0,WAUD8AF2XKN129794,5.0,4.0,,,,,4.0,4028.0,"CURTAIN AIR BAG,FRONTAL AIR BAG,KNEE AIR BAG",196.595,22.979,1297.854,1935.812,0.3,1433.227,283.713,354.28,11.894,1172.045,1473.825,0.41,1013.88,434.315,11297.0,WAUD8BF2XLN072276,5.0,5.0,5.0,5.0,5.0,,,,,5.0,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",141.305,24.962,787.326,1263.975,116.169,1661.586,10983.0,WAUD8AF2XKN129455,5.0,,,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",395.152,2285.138,0.089,1.52,No Tip,,,5.0,,
1407,AUDI,A6 SEDAN,2024,4 DR,PC,AWD,1,, ,5,"1,3,4,5,6", ,5335.0,5556.0,Standard,"1,3",Standard,"1,3,4,6",Standard,"1,3,4,6",,"1,3",,"4,6",Standard,Head Protection,"1,3,4,6", ,Yes, ,Standard,Head/Torso Protection,"1,3,4,6", ,Standard,"1,3",,"1,3,4,5,6",Not Available,,Optional, ,,,Standard/Optional,"1,3,4,6/R", ,Standard, , ,Standard,Standard,Meets Performance Criteria,Standard,Standard,Meets Performance Criteria,Standard,Standard,Does Not Meet Performance Criteria,Standard,Standard,Does Not Meet Performance Criteria,, , , , ,5.0,10982.0,WAUD8AF2XKN129794,5.0,4.0,,,,,4.0,4028.0,"CURTAIN AIR BAG,FRONTAL AIR BAG,KNEE AIR BAG",196.595,22.979,1297.854,1935.812,0.3,1433.227,283.713,354.28,11.894,1172.045,1473.825,0.41,1013.88,434.315,11297.0,WAUD8BF2XLN072276,5.0,5.0,5.0,5.0,5.0,,,,,5.0,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",141.305,24.962,787.326,1263.975,116.169,1661.586,10983.0,WAUD8AF2XKN129455,5.0,,,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",395.152,2285.138,0.089,1.52,No Tip,,,5.0,,
1408,AUDI,A7,2024,4 DR,PC,AWD,1,, ,5,"1,3,4,5,6", ,5578.0,5578.0,Standard,"1,3",Standard,"1,3,4,6",Standard,"1,3,4,6",,"1,3",,"4,6",Standard,Head Protection,"1,3,4,6", ,Yes, ,Standard,Head/Torso Protection,"1,3,4,6", ,Standard,"1,3",,"1,3,4,5,6",Not Available,,Optional, ,,,Standard/Optional,"1,3,4,6/R", ,Standard, , ,Standard,Standard,Meets Performance Criteria,Standard,Standard,Meets Performance Criteria,Standard,Standard,Does Not Meet Performance Criteria,Standard,Standard,Does Not Meet Performance Criteria,, , , , ,,0.0,,,,,,,,,4028.0,,,,,,,,,,,,,,,,11297.0,WAUD8BF2XLN072276,5.0,5.0,5.0,5.0,5.0,,,,,5.0,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",141.305,24.962,787.326,1263.975,116.169,1661.586,10983.0,WAUD8AF2XKN129455,5.0,,,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",395.152,2285.138,0.089,,No Tip,,,,,
1409,AUDI,A8 LWB,2024,4 DR,PC,AWD,1,, ,5,"1,3,4,5,6",4 and 5 seating position options,6140.0,6140.0,Standard,"1,3",Standard,"1,3,4,6",Standard,"1,3,4,6",,"1,3",,"4,6",Standard,Head Protection,"1,3,4,6", ,Yes, ,Standard,Torso and/or Pelvis Protection,"1,3,4,6", ,Standard,"1,3",,"1,3,4,5,6","1,3",,Optional, ,,,Standard/Optional,"1,3,4,6/R", ,Standard, , ,Standard,Standard,Meets Performance Criteria,Standard,Standard,Meets Performance Criteria,Standard,Standard,Does Not Meet Performance Criteria,Standard,Standard,Does Not Meet Performance Criteria,, , , , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,
1410,AUDI,E-TRON GT,2024,4 DR,PC,AWD,1,, ,5,"1,3,4,5,6", ,6261.0,6261.0,Standard,"1,3",Standard,"1,3,4,6",Standard,"1,3,4,6",,"1,3",,"4,6",Standard,Head Protection,"1,3,4,6", ,Yes, ,Standard,Torso and/or Pelvis Protection,"1,3,4,6", ,Standard,"1,3",,"1,3,4,5,6",Not Available,,Standard, ,,,Standard/Optional,"1,3,4,6/R", ,Standard, , ,Standard,Standard,Meets Performance Criteria,Standard,Standard,Meets Performance Criteria,Standard,Standard,Does Not Meet Performance Criteria,Standard,Standard,Does Not Meet Performance Criteria,, , , , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,
1411,AUDI,Q3,2024,SUV,MPV,AWD,1,, ,5,"1,3,4,5,6", ,5126.0,5126.0,Standard,"1,3",Standard,"1,3,4,6",Standard,"1,3,4,6",,"1,3",,"4,6",Standard,Head Protection,"1,3,4,6", ,Yes, ,Standard,Torso and/or Pelvis Protection,"1,3", ,Standard,"1,3",,"1,3,4,5,6",Not Available,,Standard, ,,,Standard/Optional,"1,3,4,6/R", ,Standard, , ,Standard,Standard,Meets Performance Criteria,Standard,Standard,Meets Performance Criteria,Standard,Standard,Does Not Meet Performance Criteria,Standard,Standard,Does Not Meet Performance Criteria,, , , , ,5.0,10925.0,WA1AECF30K1084787,4.0,4.0,,,,,4.0,3863.0,"CURTAIN AIR BAG,FRONTAL AIR BAG,KNEE AIR BAG",325.985,21.913,1045.148,1613.257,0.39,1526.623,154.881,345.55,14.002,1159.537,1108.702,0.35,826.872,369.649,10823.0,WA1AECF31K1082840,5.0,5.0,5.0,5.0,5.0,,,,These ratings do not apply to vehicles with optional rear seat torso/pelvis airbags.  ,5.0,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",87.59,16.523,420.516,1480.595,158.999,2811.672,10821.0,WA1AECF3XK1081833,5.0,,,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",504.228,2157.631,0.164,1.24,No Tip,,,4.0,,
1412,AUDI,Q4 E-TRON,2024,SUV,MPV,AWD,1,, ,5,"1,3,4,5,6", ,6008.0,6019.0,Standard,"1,3",Standard,"1,3,4,6",Standard,"1,3,4,6",,"1,3",,"4,6",Standard,Head Protection,"1,3,4,6", ,Yes, ,Standard,Torso and/or Pelvis Protection,"1,3,4,6", ,,,,"1,3,4,5,6",Not Available,,Standard, ,,,Standard/Optional,"1,3,4,6/R", ,Standard, , ,Standard,Standard,Meets Performance Criteria,Standard,Standard,Does Not Meet Performance Criteria,Standard,Standard,Does Not Meet Performance Criteria,Standard,Standard,Does Not Meet Performance Criteria,, , , , ,5.0,14252.0,WA1J2BFZ5NP047937,5.0,4.0,,,,,4.0,4981.0,"FRONTAL AIRBAG,KNEE AIR BAG",,,,,,,,,,,,,,,14251.0,WA1H2BFZ4NP054134,5.0,5.0,5.0,5.0,5.0,,,,,5.0,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",,,,,,,14250.0,WA1J2BFZ4NP052465,3.0,,,"URTAIN AIR BAG,TORSO/PELVIS AIR BAG",,,0.113,1.39,No Tip,,,4.0,,
1413,AUDI,Q4 E-TRON,2024,SUV,MPV,RWD,1,, ,5,"1,3,4,5,6", ,6008.0,6019.0,Standard,"1,3",Standard,"1,3,4,6",Standard,"1,3,4,6",,"1,3",,"4,6",Standard,Head Protection,"1,3,4,6", ,Yes, ,Standard,Torso and/or Pelvis Protection,"1,3,4,6", ,,,,"1,3,4,5,6",Not Available,,Standard, ,,,Standard/Optional,"1,3,4,6/R", ,Standard, , ,Standard,Standard,Meets Performance Criteria,Standard,Standard,Does Not Meet Performance Criteria,Standard,Standard,Does Not Meet Performance Criteria,Standard,Standard,Does Not Meet Performance Criteria,, , , , ,,14252.0,WA1J2BFZ5NP047937,5.0,4.0,,,,,4.0,4981.0,"FRONTAL AIRBAG,KNEE AIR BAG",,,,,,,,,,,,,,,14251.0,WA1H2BFZ4NP054134,5.0,5.0,5.0,5.0,5.0,,,,,5.0,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",,,,,,,14250.0,WA1J2BFZ4NP052465,3.0,,,"URTAIN AIR BAG,TORSO/PELVIS AIR BAG",,,0.113,,No Tip,,,,,
1414,AUDI,Q4 SPORTBACK E-TRON,2024,SUV,MPV,AWD,1,, ,5,"1,3,4,5,6", ,6030.0,6030.0,Standard,"1,3",Standard,"1,3,4,6",Standard,"1,3,4,6",,"1,3",,"4,6",Standard,Head Protection,"1,3,4,6", ,No, ,Standard,Torso and/or Pelvis Protection,"1,3,4,6", ,,,,"1,3,4,5,6",Not Available,,Standard, ,,,Standard/Optional,"1,3,4,6/R", ,Standard, , ,Standard,Standard,Meets Performance Criteria,Standard,Standard,Does Not Meet Performance Criteria,Standard,Standard,Does Not Meet Performance Criteria,Standard,Standard,Does Not Meet Performance Criteria,, , , , ,5.0,14252.0,WA1J2BFZ5NP047937,5.0,4.0,,,,,4.0,4981.0,"FRONTAL AIRBAG,KNEE AIR BAG",,,,,,,,,,,,,,,14251.0,WA1H2BFZ4NP054134,5.0,5.0,5.0,5.0,5.0,,,,,5.0,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",,,,,,,14250.0,WA1J2BFZ4NP052465,3.0,,,"URTAIN AIR BAG,TORSO/PELVIS AIR BAG",,,0.113,1.39,No Tip,,,4.0,,
1415,AUDI,Q5,2024,SUV,MPV,AWD,1,, ,5,"1,3,4,5,6", ,5379.0,5489.0,Standard,"1,3",Standard,"1,3,4,6",Standard,"1,3,4,6",,"1,3",,"4,6",Standard,Head Protection,"1,3,4,6", ,Yes, ,Standard,Torso and/or Pelvis Protection,"1,3", ,,,,"1,3,4,5,6",Not Available,,Standard, ,,,Standard/Optional,"1,3,4,6/R", ,Standard, , ,Standard,Standard,Meets Performance Criteria,Standard,Standard,Meets Performance Criteria,Standard,Standard,Meets Performance Criteria,Standard,Standard,Meets Performance Criteria,, , , , ,5.0,10183.0,WA1ANAFY2J2063853,5.0,5.0,,,,,5.0,4088.0,"CURTAIN AIR BAG,FRONTAL AIR BAG",283.565,24.92,356.943,218.1,0.22,957.703,194.477,186.709,17.657,401.558,243.937,0.34,597.959,134.221,10170.0,WA1ANAFY2J2022784,5.0,5.0,5.0,5.0,5.0,,,,These ratings do not apply to vehicles with optional rear seat torso/pelvis airbags.,5.0,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",60.191,14.523,436.728,1239.435,184.597,3633.222,10173.0,WA1ANAFY3J2050951,5.0,,,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",219.41,2669.977,0.164,1.24,No Tip,,,4.0,,
1416,AUDI,Q5 PHEV,2024,SUV,MPV,AWD,1,, ,5,"1,3,4,5,6", ,5941.0,5941.0,Standard,"1,3",Standard,"1,3,4,6",Standard,"1,3,4,6",,"1,3",,"4,6",Standard,Head Protection,"1,3,4,6", ,Yes, ,Standard,Torso and/or Pelvis Protection,"1,3", ,,,,"1,3,4,5,6",Not Available,,Standard, ,,,Standard/Optional,"1,3,4,6/R", ,Standard, , ,Standard,Standard,Meets Performance Criteria,Standard,Standard,Meets Performance Criteria,Standard,Standard,Does Not Meet Performance Criteria,Standard,Standard,Does Not Meet Performance Criteria,, , , , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,
1417,AUDI,Q5 SPORTBACK,2024,SUV,MPV,AWD,1,, ,5,"1,3,4,5,6", ,5489.0,5489.0,Standard,"1,3",Standard,"1,3,4,6",Standard,"1,3,4,6",,"1,3",,"4,6",Standard,Head Protection,"1,3,4,6", ,Yes, ,Standard,Torso and/or Pelvis Protection,"1,3", ,,,,"1,3,4,5,6",Not Available,,Standard, ,,,Standard/Optional,"1,3,4,6/R", ,Standard, , ,Standard,Standard,Meets Performance Criteria,Standard,Standard,Meets Performance Criteria,Standard,Standard,Does Not Meet Performance Criteria,Standard,Standard,Does Not Meet Performance Criteria,, , , , ,5.0,10183.0,WA1ANAFY2J2063853,5.0,5.0,,,,,5.0,4088.0,"CURTAIN AIR BAG,FRONTAL AIR BAG",283.565,24.92,356.943,218.1,0.22,957.703,194.477,186.709,17.657,401.558,243.937,0.34,597.959,134.221,10170.0,WA1ANAFY2J2022784,5.0,5.0,5.0,5.0,5.0,,,,,5.0,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",60.191,14.523,436.728,1239.435,184.597,3633.222,10173.0,WA1ANAFY3J2050951,5.0,,,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",219.41,2669.977,0.164,1.24,No Tip,,,4.0,,
1418,AUDI,Q7,2024,SUV,MPV,AWD,1,, ,7,"1,3,4,5,6,7,9", ,6393.0,6581.0,Standard,"1,3",Standard,"1,3,4,6",Standard,"1,3,4,6",,"1,3",,"4,5,6,7,9",Standard,Head Protection,"1,3,4,6,7,9", ,Yes, ,Standard,Torso and/or Pelvis Protection,"1,3,4,6", ,,,,"1,3,4,5,6,7,9",Not Available,,Standard, ,,,Standard/Optional,"1,3,4,6/R", ,Standard, , ,Standard,Standard,Meets Performance Criteria,Standard,Standard,Meets Performance Criteria,Standard,Standard,Does Not Meet Performance Criteria,Standard,Standard,Does Not Meet Performance Criteria,, , , , ,5.0,14271.0,WA1ACBF74PD002763,4.0,5.0,,,,,4.0,4822.0,"FRONTAL AIRBAG,KNEE AIR BAG",,,,,,,,,,,,,,,14270.0,WA1LCBF72PD002513,5.0,5.0,5.0,5.0,5.0,,,,,5.0,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",,,,,,,11825.0,WA1AHAF73JD008119,5.0,,,"URTAIN AIR BAG,TORSO/PELVIS AIR BAG",,,0.155,1.26,No Tip,,,4.0,,
1419,AUDI,Q8,2024,SUV,MPV,AWD,1,, ,5,"1,3,4,5,6", ,6471.0,6471.0,Standard,"1,3",Standard,"1,3,4,6",Standard,"1,3,4,6",,"1,3",,"4,6",Standard,Head Protection,"1,3,4,6", ,Yes, ,Standard,Torso and/or Pelvis Protection,"1,3,4,6", ,,,,"1,3,4,5,6",Not Available,,Standard, ,,,Standard/Optional,"1,3,4,6/R", ,Standard, , ,Standard,Standard,Meets Performance Criteria,Standard,Standard,Meets Performance Criteria,Standard,Standard,Does Not Meet Performance Criteria,Standard,Standard,Does Not Meet Performance Criteria,, , , , ,5.0,10660.0,WA1AVAF19KD010530,4.0,5.0,,,,,5.0,4930.0,"FRONTAL AIRBAG,KNEE AIR BAG",,,,,,,,,,,,,,,14274.0,WA1EVBF13PD001885,5.0,5.0,5.0,5.0,5.0,,,,,5.0,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",,,,,,,10659.0,WA1AVAF14KD010029,5.0,,,"URTAIN AIR BAG,TORSO/PELVIS AIR BAG",,,0.159,1.25,No Tip,,,4.0,,
1420,AUDI,Q8 E-TRON,2024,SUV,MPV,AWD,1,, ,5,"1,3,4,5,6", ,6933.0,7099.0,Standard,"1,3",Standard,"1,3,4,6",Standard,"1,3,4,6",,"1,3",,"4,6",Standard,Head Protection,"1,3,4,6", ,Yes, ,Standard,Torso and/or Pelvis Protection,"1,3", ,Standard,"1,3",,"1,3,4,5,6",Not Available,,Standard, ,,,Standard/Optional,"1,3,4,6/R", ,Standard, , ,Standard,Standard,Meets Performance Criteria,Standard,Standard,Meets Performance Criteria,Standard,Standard,Does Not Meet Performance Criteria,Standard,Standard,Does Not Meet Performance Criteria,, , , , ,5.0,10826.0,WA1LAAGE0KB014841,4.0,4.0,,,,,4.0,5760.0,"CURTAIN AIR BAG,FRONTAL AIR BAG,KNEE AIR BAG",212.435,28.856,609.779,1489.338,0.23,1127.447,71.162,322.757,13.164,1087.042,1417.098,0.38,700.485,298.411,10827.0,WA1LAAGEXKB014815,5.0,5.0,5.0,5.0,5.0,,,,These ratings do not apply to vehicles with optional rear seat torso/pelvis airbag,5.0,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",43.944,18.07,520.996,1048.56,123.235,2574.42,10828.0,WA1LAAGE9KB013705,5.0,,,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",279.383,2807.879,0.092,1.5,No Tip,,,5.0,,
1421,AUDI,Q8 SPORTBACK E-TRON,2024,SUV,MPV,AWD,1,, ,5,"1,3,4,5,6", ,6933.0,7099.0,Standard,"1,3",Standard,"1,3,4,6",Standard,"1,3,4,6",,"1,3",,"4,6",Standard,Head Protection,"1,3,4,6", ,Yes, ,Standard,Torso and/or Pelvis Protection,"1,3", ,Standard,"1,3",,"1,3,4,5,6",Not Available,,Standard, ,,,Standard/Optional,"1,3,4,6/R", ,Standard, , ,Standard,Standard,Meets Performance Criteria,Standard,Standard,Meets Performance Criteria,Standard,Standard,Does Not Meet Performance Criteria,Standard,Standard,Does Not Meet Performance Criteria,, , , , ,5.0,10826.0,WA1LAAGE0KB014841,4.0,4.0,,,,,4.0,5760.0,"CURTAIN AIR BAG,FRONTAL AIR BAG,KNEE AIR BAG",212.435,28.856,609.779,1489.338,0.23,1127.447,71.162,322.757,13.164,1087.042,1417.098,0.38,700.485,298.411,10827.0,WA1LAAGEXKB014815,5.0,5.0,5.0,5.0,5.0,,,,These ratings do not apply to vehicles with optional rear seat torso/pelvis airbag,5.0,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",43.944,18.07,520.996,1048.56,123.235,2574.42,10828.0,WA1LAAGE9KB013705,5.0,,,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",279.383,2807.879,0.092,1.5,No Tip,,,5.0,,
